permno;date;ret
11308.0;1988-12-30;0.02881844341754913
11308.0;1989-01-31;0.0476190485060215
11308.0;1989-02-28;0.02139037474989891
11308.0;1989-03-31;0.08041884750127792
11308.0;1989-04-28;0.0585365854203701
11308.0;1989-05-31;0.06451612710952759
11308.0;1989-06-30;-0.01792207732796669
11308.0;1989-07-31;0.2062084227800369
11308.0;1989-08-31;-0.02205882407724857
11308.0;1989-09-29;0.01263157930225134
11308.0;1989-10-31;0.08022388070821762
11308.0;1989-11-30;0.07205526530742645
11308.0;1989-12-29;0.0
11308.0;1990-01-31;-0.1084142401814461
11308.0;1990-02-28;0.0235934667289257
11308.0;1990-03-30;0.0659574493765831
11308.0;1990-04-30;0.0200668890029192
11308.0;1990-05-31;0.1836065500974655
11308.0;1990-06-29;-0.01218836568295956
11308.0;1990-07-31;0.02253521047532558
11308.0;1990-08-31;-0.06887052208185196
11308.0;1990-09-28;-0.06035503000020981
11308.0;1990-10-31;0.1360759437084198
11308.0;1990-11-30;0.03509749472141266
11308.0;1990-12-31;0.005405405536293983
11308.0;1991-01-31;0.04838709533214569
11308.0;1991-02-28;0.0743589773774147
11308.0;1991-03-28;0.04038185998797417
11308.0;1991-04-30;-0.0276497695595026
11308.0;1991-05-31;0.08530806005001068
11308.0;1991-06-28;-0.04384279623627663
11308.0;1991-07-31;0.1032110080122948
11308.0;1991-08-30;0.09355509281158447
11308.0;1991-09-30;-0.01536121685057878
11308.0;1991-10-31;0.03294573724269867
11308.0;1991-11-29;0.0448780469596386
11308.0;1991-12-31;0.1567567586898804
11308.0;1992-01-31;-0.03426791355013847
11308.0;1992-02-28;0.05483870953321457
11308.0;1992-03-31;0.003425076371058822
11308.0;1992-04-30;0.01529052015393972
11308.0;1992-05-29;0.0602409653365612
11308.0;1992-06-30;-0.08772727102041245
11308.0;1992-07-31;0.046875
11308.0;1992-08-31;0.02686567232012749
11308.0;1992-09-30;-0.05488372221589088
11308.0;1992-10-30;0.003086419776082039
11308.0;1992-11-30;-0.01809230819344521
11308.0;1992-12-31;0.05345911905169487
11308.0;1993-01-29;0.01194029860198498
11308.0;1993-02-26;0.0
11308.0;1993-03-31;0.009911504574120045
11308.0;1993-04-30;-0.07624633610248566
11308.0;1993-05-28;0.05396825447678566
11308.0;1993-06-30;0.04024096205830574
11308.0;1993-07-30;0.005813953466713428
11308.0;1993-08-31;0.002890173345804214
11308.0;1993-09-30;-0.02201729081571102
11308.0;1993-10-29;0.02662721835076809
11308.0;1993-11-30;-0.02778097987174988
11308.0;1993-12-31;0.0625
11308.0;1994-01-31;-0.08403361588716507
11308.0;1994-02-28;0.04281345382332802
11308.0;1994-03-31;-0.04234604164958
11308.0;1994-04-29;0.02769230678677559
11308.0;1994-05-31;-0.0359281450510025
11308.0;1994-06-30;0.01416149083524942
11308.0;1994-07-29;0.0923076942563057
11308.0;1994-08-31;0.03661971911787987
11308.0;1994-09-30;0.06130434945225716
11308.0;1994-10-31;0.03598971664905548
11308.0;1994-11-30;0.01875930465757847
11308.0;1994-12-30;0.007334963418543339
11308.0;1995-01-31;0.01941747590899467
11308.0;1995-02-28;0.0476190485060215
11308.0;1995-03-31;0.02899999916553497
11308.0;1995-04-28;0.03104212880134583
11308.0;1995-05-31;0.0602150522172451
11308.0;1995-06-30;0.03805273771286011
11308.0;1995-07-31;0.02941176481544971
11308.0;1995-08-31;-0.02095238119363785
11308.0;1995-09-29;0.07735408842563629
11308.0;1995-10-31;0.0416666679084301
11308.0;1995-11-30;0.05697391182184219
11308.0;1995-12-29;-0.01980197988450527
11308.0;1996-01-31;0.01515151560306549
11308.0;1996-02-29;0.0713101178407669
11308.0;1996-03-29;0.02786377631127834
11308.0;1996-04-30;-0.01510574016720057
11308.0;1996-05-31;0.1288343518972397
11308.0;1996-06-28;0.0679347813129425
11308.0;1996-07-31;-0.04336734861135483
11308.0;1996-08-30;0.07199999690055847
11308.0;1996-09-30;0.01492537278681993
11308.0;1996-10-31;-0.007371007464826107
11308.0;1996-11-29;0.01485148537904024
11308.0;1996-12-31;0.02933985367417336
11308.0;1997-01-31;0.09976246953010559
11308.0;1997-02-28;0.05399568006396294
11308.0;1997-03-31;-0.08377049118280411
11308.0;1997-04-30;0.1412556022405624
11308.0;1997-05-30;0.07662082463502884
11308.0;1997-06-30;-0.005255474243313074
11308.0;1997-07-31;0.01654411852359772
11308.0;1997-08-29;-0.1708860695362091
11308.0;1997-09-30;0.06678298860788345
11308.0;1997-10-31;-0.07172130793333054
11308.0;1997-11-28;0.1062251627445221
11308.0;1997-12-31;0.06700000166893005
11308.0;1998-01-30;-0.02905342169106007
11308.0;1998-02-27;0.05984555929899216
11308.0;1998-03-31;0.130601093173027
11308.0;1998-04-30;-0.02017756178975105
11308.0;1998-05-29;0.03294892981648445
11308.0;1998-06-30;0.09282296895980835
11308.0;1998-07-31;-0.05847953259944916
11308.0;1998-08-31;-0.1909937858581543
11308.0;1998-09-30;-0.112859882414341
11308.0;1998-10-30;0.1724511981010437
11308.0;1998-11-30;0.03922294080257416
11308.0;1998-12-31;-0.04371097311377525
11308.0;1999-01-29;-0.0251865666359663
11308.0;1999-02-26;-0.02200957015156746
11308.0;1999-03-31;-0.03663405030965805
11308.0;1999-04-30;0.1089613065123558
11308.0;1999-05-28;0.006427915301173925
11308.0;1999-06-30;-0.09255474805831909
11308.0;1999-07-30;-0.02318548411130905
11308.0;1999-08-31;-0.01238390058279037
11308.0;1999-09-30;-0.1906374096870422
11308.0;1999-10-29;0.2227979302406311
11308.0;1999-11-30;0.1414830535650253
11308.0;1999-12-31;-0.1330232620239258
11308.0;2000-01-31;-0.01394849829375744
11308.0;2000-02-29;-0.1534276455640793
11308.0;2000-03-31;-0.0312082264572382
11308.0;2000-04-28;0.006657789461314678
11308.0;2000-05-31;0.1296296268701553
11308.0;2000-06-30;0.07929742336273193
11308.0;2000-07-31;0.06746463477611542
11308.0;2000-08-31;-0.1416921466588974
11308.0;2000-09-29;0.05073634162545204
11308.0;2000-10-31;0.095238097012043
11308.0;2000-11-30;0.04008281603455544
11308.0;2000-12-29;-0.02694610692560673
11308.0;2001-01-31;-0.04820512980222702
11308.0;2001-02-28;-0.08568967878818512
11308.0;2001-03-30;-0.1450122445821762
11308.0;2001-04-30;0.02280776761472225
11308.0;2001-05-31;0.02619620971381664
11308.0;2001-06-29;-0.04683547466993332
11308.0;2001-07-31;-0.00888892263174057
11308.0;2001-08-31;0.09125560522079468
11308.0;2001-09-28;-0.03369631618261337
11308.0;2001-10-31;0.02198511548340321
11308.0;2001-11-30;-0.01545534562319517
11308.0;2001-12-31;0.004046048503369093
